name,salary,years_experience
Gilda Witting,52732.6347242,2
Bradford Bailey,69962.0780103,1
Dayna Kozey,34011.30386,4
Willis Bode,63039.0820866,1
Jamarcus Weissnat,69477.8943967,3
Aleen Ward,40763.4407,1
Simone Ledner,76959.0793042,2
Kacie Leannon,27935.5212186,2
Chelsie Muller,62799.6583742,2
Peggie Corwin,34475.8160401,3
Vince Upton,26371.4322266,2
Jonathan Jewess,60248.3673886,4
Stephon Schulist,35722.615145,3
Jaquan Buckridge,29936.3185813,4
Beatrice Yost,51649.8122218,3
Price Russel,68614.1737286,2
Catherine Kilback,67728.6352839,5
Corrine Carroll,43443.2664219,3
Judy Olson,31013.0859271,6
Rosalyn Connelly,25675.2761468,4
Holden Ernser,82812.0023885,3
Filomena Gusikowski,42414.3109803,0
Enid Harber,42967.3181033,5
Okey Treutel,31766.5906341,3
Angelo Langworth,67956.1078869,1
Wendy Becker,41897.5912296,4
Weston Grady,50533.6204973,1
Arlo Hirthe,51651.9519094,7
Marcelina Romaguera,61027.0611258,3
Catalina Tromp,42249.0965959,3
Bethel Herman,35690.7956302,4
Sage Grant,59862.2855187,1
Jettie Heller,46685.4927645,1
Lucinda Borer,67007.176554,3
Tristin Nicolas,48020.7120198,0
Cristobal Bode,50333.5693062,3
Cheyanne Kuhic,51439.5529652,2
Elisha Bode,54396.3340025,3
Adriel Deckow,82206.5362168,1
Alessia Wilkinson,70665.4126969,3
Arnold Schmitt,24790.3259831,5
Casimer Brakus,43898.9285136,3
Domingo Fisher,42822.8985302,5
Ashtyn Glover,47360.3846242,1
John Ankunding,48371.1610254,5
Rachel Hamill,69335.3719783,2
Hester Goldner,60054.7880349,0
Asha Treutel,28177.5944192,2
Gaston Kertzmann,42468.5180406,3
Tod Blanda,41369.732176,3
Elvera Conn,38823.1701568,2
Alfreda Hartmann,76176.9751484,3
Jevon Sporer,45067.2194436,2
Dasia Crist,13633.6193147,4
Elza Nolan,67376.6136047,4
Eric McClure,30924.2009322,3
Karlee Jenkins,58161.6092451,3
Darrin Armstrong,21772.5595811,4
Tad Von,55794.231061,3
Amalia Gusikowski,32580.9810468,3
Melvina Mosciski,63232.1298434,1
Reggie Jacobson,68751.5098818,1
Mortimer Mraz,69813.0793151,1
Jedidiah Stoltenberg,43151.6840015,1
Ismael Auer,70719.998534,3
Amara Langworth,54922.0127363,2
Rosalia Daugherty,60613.3931254,1
Aida Halvorson,48875.0490963,4
August Rogahn,18156.8529941,6
Reagan Harvey,67644.6927212,4
Edyth Little,62149.3090108,2
Destinee Rodriguez,29140.9126281,2
Isaias Torp,34782.7350486,3
Hilton Hammes,56049.6721753,4
Dorcas Rice,46347.3740991,2
Sonia Cormier,49982.5931177,2
Agnes Effertz,46828.4389739,4
Ramon Dare,63925.0588589,4
Donny Brekke,37743.2873098,3
Maverick Turner,63614.165047,5
Roxanne Ledner,67281.0736413,5
Devyn Lubowitz,11762.3852424,5
Zachary Sawayn,29536.6072685,1
Einar Kling,48496.8056911,2
Kyra Wintheiser,75977.0204904,2
Caden Willms,50782.9514351,5
Cedrick Reilly,92484.0840252,1
Vivian Cormier,71442.7209437,1
Vida Ernser,57735.4805354,4
Tyrese Kulas,90676.3488572,4
Jenifer Runte,40443.8991717,7
Hadley Breitenberg,51692.0341934,4
Casimir Cummings,60473.7012621,4
Cloyd Fay,36965.840553,1
Eli Wiegand,33736.8447485,2
Charley Nienow,59571.0500495,2
Kasandra Effertz,22635.7696067,2
Chandler Tromp,87313.2382068,0
Edwin Windler,56806.5184326,6
Justyn Larkin,55609.4337982,1
Gerard Lebsack,44646.5806826,3
Myriam Schoen,65809.187191,1
Kailee Armstrong,58619.626249,4
Lane Williamson,48770.7644981,5
Camila Marks,-825.64643067,4
Wilmer Armstrong,31271.8359706,3
Maria Stroman,54100.9213673,3
Lessie Wehner,70263.4472938,1
Wilton Purdy,32050.1826865,2
Bella Jast,39281.7149851,6
Alena Sipes,87197.7201725,6
Olaf Schaden,69717.4221334,2
Marion Satterfield,61773.88462,3
Barbara Wolf,47912.1555787,2
Jessy Hills,74307.5080657,1
Maryam Barton,45644.3326387,4
Orval Hills,68813.1757329,5
Trudie Deckow,46146.4854801,3
Jamison D'Amore,58985.2726128,1
Jorge Streich,47091.6382662,1
Velda Ernser,61149.2017302,3
Wendell Schumm,62626.6151598,2
Nellie Kessler,38459.1863381,2
Kylee Hagenes,38491.9270754,3
Douglas Dooley,81345.9806099,1
Hiram Hessel,10792.4588727,3
Neal Klocko,71550.6486404,6
Christophe Nader,24596.2273179,5
Elna Luettgen,50714.0786258,2
Rupert Ebert,44074.8250943,2
Lorine Reichel,22592.7757384,2
Jonatan Gleichner,49737.1920237,3
Santiago Smitham,77630.5422951,5
Brittany Schuppe,22491.7303131,4
Samara Mante,78862.1209469,1
Lucinda Dicki,63852.6665495,3
Loy Balistreri,81468.5248961,2
Ollie Beer,53114.5410446,4
Jasen Mitchell,44656.9853411,2
Sasha Glover,60438.6865106,1
Callie Grady,77686.678498,3
Chandler Kemmer,88884.5058764,1
Effie Luettgen,56860.3206648,6
Loma Cormier,82818.2358907,3
Lyla Hammes,53996.6541776,3
Ned Wyman,66059.6333229,4
Jeanie Bradtke,86890.2993955,3
Art Dicki,26901.4732957,2
Jaylen Ziemann,74673.905503,5
Craig Hamill,65055.5175121,2
Jacklyn Bahringer,49748.812858,4
Jamarcus Legros,69018.4086782,5
Lilliana Smith,64115.8349128,4
Alaina Wisozk,83088.5056189,3
Hoyt Kozey,46973.5739747,1
Gertrude Conn,54718.5967396,4
Nyah Kohler,73621.7193391,4
Ezra Barton,78497.9006326,5
Joey Thompson,60162.8196011,1
Bessie Zulauf,56807.0811379,1
Alfonzo Hessel,37709.5755787,1
Katelynn Hilpert,62366.2832252,3
Joanny Jakubowski,72126.3374727,1
Carlie Braun,54668.5329113,3
Kira Lueilwitz,48084.6704062,1
Celestino Schaden,66524.7427238,4
Mayra Goyette,35481.6647728,3
Antonina O'Keefe,50323.4051797,1
Jana Schowalter,62174.4173196,3
Anderson Gaylord,33926.0899825,4
Hermina Schiller,58900.4656461,3
Emelie Stamm,34457.6959057,4
Keyshawn Stroman,70230.6749824,4
Rubie Towne,25991.40957,3
Carmelo Lebsack,42585.6170674,7
Jailyn Quigley,89011.8980574,1
Mina Moen,30230.3169806,4
Anita Walker,58406.1749574,3
Crystel Ziemann,66478.3435106,1
Alana Bogisich,46194.4518668,3
Josue Price,68850.7408814,1
Kendra Roob,55623.959355,3
Vaughn Rice,73849.3992985,2
Jevon Witting,60474.7054206,5
Enoch Bernier,70065.5413903,3
Aurelia Konopelski,71218.4116041,4
Alfredo Smitham,15991.8528673,1
Kylee Wuckert,78534.1329914,6
Christa Goyette,54687.5185945,3
Clement Zieme,24355.7202424,3
Sharon Kunze,69779.3291408,2
Eriberto Mertz,80107.3984362,1
Teresa Simonis,47571.4799672,1
Schuyler Brakus,59030.6882187,0
Watson Goyette,40294.7609167,3
Jonathon Okuneva,53065.2836849,4
Keven Bergnaum,93334.6227196,2
Bennie Stamm,64610.1714773,4
Madeline Hagenes,80009.7597659,6
Kaci Raynor,67117.5367415,2
Imani Miller,56392.5425481,3
Haylee Kling,51701.9861999,1
Kayli Keebler,90718.3991577,3
Milan Barton,23333.7054736,2
Akeem Cartwright,55060.811004,2
Alexys McClure,56560.1058242,2
Grayson Funk,102073.139913,3
Giuseppe Borer,78586.0339567,5
Herta Yundt,73786.4209158,2
Mekhi Goodwin,63603.4076875,1
Shana Jacobs,61194.7014467,1
Bettie Kulas,76915.5552583,4
Alexandra Feeney,72695.9424322,4
Joyce Johnston,52409.9800476,1
Alexandrea Leuschke,55470.582481,2
Sim Kirlin,76894.255684,5
Gage Krajcik,60182.6835034,2
Violette Hane,54734.6011632,3
Saige Pouros,47860.7842719,5
Lacey Pfannerstill,46357.5639932,2
Billie Rogahn,39484.7959552,2
Russel Hauck,32469.6023395,5
Enos Nicolas,67800.715441,4
Price Klocko,83297.5754153,5
Bridie Willms,69402.8259695,4
Kurt Mills,72033.6434348,2
Kelvin Rau,70854.1715122,7
Judson Predovic,84380.8031631,2
Glennie Wunsch,77419.511819,6
Reginald Barton,52483.9567926,5
Addie Boyle,57859.778173,7
Lelah Hodkiewicz,67758.7147054,2
Chase Senger,51651.9258313,2
Amber Trantow,36917.7988467,3
Lorenzo Reinger,89010.0521839,4
Damien Wiegand,46662.0258241,3
Demetris Cremin,64188.5639656,2
Demario Kilback,50260.6526905,3
Laisha Orn,36922.6412534,1
Katlynn Stoltenberg,-5077.95300942,3
Ruben Denesik,76590.1796907,8
Oren Brekke,77934.7847,4
Derek McDermott,66655.3982119,3
Araceli Kling,68240.7965838,1
Benton Green,23223.8904738,5
Madge Emmerich,44780.1226447,1
Hardy Crist,54649.7161272,5
Jada Jewess,44810.4743542,2
Monserrate Muller,14014.3391008,5
Bailey Hane,68434.1516135,5
Graham Schaden,75140.2916085,2
Ross Boyer,54128.9752326,2
Katlynn Boyer,55704.1477697,3
Ericka Kovacek,59756.2146915,3
Wilburn Johnston,91704.5121069,2
Javon Parker,65487.0735086,3
Johanna Stehr,71417.6841944,1
Carley Ullrich,71040.9302856,4
Alexis Schneider,42814.6804935,1
Clinton Gottlieb,52067.7416026,4
Eleazar Doyle,58362.882069,3
Oceane Hudson,65789.777069,5
Alexandrea Denesik,71099.4826481,3
Jasper Breitenberg,60607.5720002,1
Sidney Ritchie,61071.5036329,3
Marjorie Block,86740.966297,3
Dax Franecki,45021.3061983,5
Tania Shanahan,67933.1687482,1
Colleen Lindgren,62803.0799905,3
Barry Ankunding,64783.3752484,1
Wilfrid Herzog,64084.8923302,3
Terrence Boehm,66064.6691142,3
Vladimir Pagac,51913.70156,3
Joy Pfeffer,55624.5146948,2
Shad Welch,39751.5516627,1
Howard Breitenberg,59929.256188,7
Elinore Ferry,67922.3484552,7
Zane Bernhard,44249.9928305,1
Valentina Kris,43591.9316275,5
Keaton Mosciski,55082.8378522,3
Fausto Conroy,86166.2215017,2
Irwin Greenfelder,39184.0664479,2
Isabelle Pacocha,77389.6374614,4
Devan Wilkinson,76313.1328686,3
Roosevelt Zemlak,23363.3015755,2
Amiya Schowalter,33395.8644873,6
Bennett Ankunding,41259.4084368,4
Annamarie Cruickshank,36474.2889008,1
Constantin Stanton,22537.1520988,3
Iliana Keeling,42560.4346927,5
Shanelle O'Keefe,53531.9673082,4
Lempi Parisian,23626.2574614,1
Ephraim Schamberger,35755.3795078,1
Emely Volkman,81091.9579647,3
Heaven Towne,56626.4308207,0
William Kemmer,82508.0622345,1
Turner Cronin,84849.6942546,3
Garth Erdman,46862.9594773,4
Jaime Crooks,39538.2838896,4
Ole Fritsch,76387.9883066,1
Ena Parisian,20843.5238079,1
Marcella Kozey,41135.3552868,0
Tierra Pagac,46166.8879073,4
Levi Braun,44866.8230614,3
Merritt Bauch,62386.848362,4
Isadore Gerlach,44395.7304986,5
Leola Volkman,51632.9977225,9
Telly Johnson,47260.8134243,5
Hertha Ebert,57848.2083439,4
Tina Wiza,19613.6917817,3
Dahlia Carroll,38897.4527709,2
Teresa Abshire,61025.9959387,5
Samantha Macejkovic,115372.312563,3
Shayna Koch,70595.6044164,2
Leilani Johnston,52045.606894,3
Therese Jacobson,62523.0098045,4
Josephine Boyer,70420.2595475,2
Jadon Schneider,29819.8708862,2
Lelia Mohr,75536.7733154,2
Amiya Leffler,31981.4194879,1
Viviane Gutmann,40911.1769159,3
Rosie Okuneva,46223.9977906,0
Forest Jerde,52789.3499645,3
Ransom Upton,51903.4702661,3
Loyce Moore,53955.0220519,4
Brooke McDermott,19911.7795911,1
Mollie Weissnat,57838.2711497,2
Winfield Ryan,80814.2017168,3
Josh Braun,62325.7734723,3
Charity Zulauf,56987.8155676,2
Freddie Durgan,61110.2221537,4
Alessandra Turner,40869.877133,3
Nathan Connelly,51251.6362952,6
Finn Wuckert,40896.0473969,1
Rosa Cole,40592.5274546,6
Leora Aufderhar,67518.5780851,2
Mozelle Nicolas,61271.4034153,4
Carlotta Johnson,72951.7266948,2
Branson Thiel,59673.1502532,7
Walker Swift,46239.3100778,3
Nestor Krajcik,45246.2082716,2
Tracy Mraz,47073.0699551,2
Aniya Towne,38307.8810297,4
Jacinthe Marvin,44968.9477772,4
Terrill McDermott,73257.8766501,5
Jeremy Stark,42653.041495,4
Imelda Waters,58878.2466641,6
Pauline Harber,47306.2298858,3
Gina Murphy,53248.5285539,3
Burdette Reinger,55262.1917229,3
Hassan Franecki,60311.1282785,3
Jacquelyn Goyette,39241.2611702,1
Stone Koelpin,46694.3394246,1
Loyce Klocko,50486.5267303,3
Americo Kreiger,55615.2479696,2
Holly Greenholt,80783.3217438,3
Arielle Lebsack,63467.7482732,2
Carroll Wisozk,80318.1909898,4
Elton Kunze,53648.6805671,2
Maxine Schumm,72885.7409339,1
Myrtle Waelchi,92992.6149664,2
Electa Murphy,15107.1232099,3
Madelyn Waters,61186.6697029,1
Keven Shields,45649.9700456,3
Sylvia Gibson,57511.8573083,3
Nicolette Parker,53278.4600551,1
Cecil Jaskolski,45392.0092762,5
Cecilia Lang,82142.2614076,1
Deon Pfeffer,40660.2878651,4
Gavin Kovacek,58818.6611267,1
Manley Reinger,51721.1668008,2
Summer Schaefer,139.459409198,5
Gerson Little,74192.1386396,6
Winfield Aufderhar,63657.8977234,0
Fletcher Leffler,39734.024193,1
Rhea Mitchell,45295.3853797,2
Francis Dare,45019.2419532,2
Julie Runte,24494.6459408,4
Brant Rolfson,47621.368679,5
Caleigh Halvorson,69974.5970106,2
Maymie Ziemann,38499.4875966,4
Giuseppe Jaskolski,72391.5689003,3
Margaret Cormier,85541.7217615,3
Milton Morar,34385.4992117,3
Constantin Trantow,65668.431398,6
Jean Marks,85754.4539132,2
Robb Tromp,60883.9999331,4
Trey Bergstrom,50103.882691,3
Augustine Buckridge,68583.8158403,4
Chet Schuster,57241.439467,0
Simone Lindgren,46859.4470144,1
Jorge Mosciski,67773.2683835,6
Jermaine Carter,39913.6268575,3
Macey Powlowski,66738.3555316,2
Lucile Herman,45598.5414259,2
Connor Hand,71504.5426717,6
Marlin Farrell,9642.27045968,5
Kacie Monahan,31591.6721894,5
Bradly Dietrich,50707.9907514,5
Adrian Lind,52710.1234675,1
Hal Batz,58858.6107072,1
Timothy VonRueden,58465.4794457,4
Rozella Emard,67832.8428412,3
Gage Klein,38721.4899647,1
Kenyon Abshire,58230.8773565,6
Sylvia Aufderhar,42930.7390623,2
Nelle Raynor,31173.7075642,3
Santiago Sanford,55859.7246183,4
Carolyne Lynch,68202.9885427,7
Hellen Casper,41694.2323737,7
Devin Emmerich,69759.4676273,5
Gardner Aufderhar,60830.2649034,4
Gideon Bradtke,70794.9407426,2
Makayla Lindgren,75262.8940713,2
Geovanny Durgan,41970.7218842,8
Delmer Rippin,81592.3772517,0
Gayle Blanda,66447.0655704,6
Arch Kihn,29977.7444917,2
Eduardo Kiehn,46761.8805027,2
Joesph Upton,37741.3972361,4
Nyah Bednar,71197.5458871,3
Wilbert Schuppe,51979.6906196,2
Audie Botsford,89595.3177456,2
Myrtis Connelly,56118.9254806,1
Joanne Dooley,75443.3165717,1
Elvera West,70125.1172932,3
Cullen Bogan,61291.9302876,3
Murray Gibson,111543.522435,6
Kyle Hintz,78622.1600255,2
Lewis Satterfield,52454.5640966,5
Benton Bergnaum,50326.3546204,6
Filiberto D'Amore,35923.1869697,2
Rogers Fay,47385.9821064,5
Queen Wilderman,46750.3118163,2
Otha Kuhic,42026.2505625,4
Sofia Wilderman,32855.3380894,2
Marley Terry,38939.5576126,1
Rodrigo Lehner,59605.412049,2
Lola Weissnat,66470.6961743,6
Andres Kuhlman,17678.6430597,1
Emile Keebler,32254.4150029,4
Lon Glover,44976.0623854,2
Lilyan Hills,75440.8874434,4
Joannie Gulgowski,84177.5994209,4
Gerda Hane,50329.8281695,2
Ransom Rutherford,63235.1012034,5
Coleman Spencer,51899.0436021,5
Bertha Wolff,53956.2347638,1
Hipolito Cummings,47130.7815113,4
Eino Macejkovic,51999.8152108,6
Johan Bauch,79192.9080716,5
Florence Grady,34037.7599971,4
Hester Thiel,80894.2900451,2
Jasen Schmeler,59672.4885967,0
Amir Brown,31465.169242,4
Ursula Lockman,43029.6303618,2
Trace Reilly,48144.6149219,2
Bennett Auer,76948.5391519,4
Brennon Mraz,46293.2671429,0
Donald Waelchi,25426.3109947,1
Deshaun Quitzon,37725.7261908,4
Clyde Beahan,48083.9142266,3
Javonte Walter,59106.1875875,3
Stephanie Thompson,20394.5972595,3
Lorenzo Parker,69832.5718331,1
Shana Klocko,49505.6306875,2
Pedro Wehner,68556.9478081,5
Brown Braun,52044.0054467,3
Guy Bayer,66938.3199604,4
Bradly Stehr,64479.0726271,4
Wilhelm Kuvalis,65271.5628895,4
Charley Cremin,52931.0722698,1
Davion Schmidt,42885.7881456,3
Marcella Denesik,49360.2490264,2
Hortense Rath,44584.7620597,1
Alfredo Farrell,36894.0815396,7
Khalil Kerluke,60492.3012953,3
Julius Hermiston,64672.3824568,3
Garett O'Kon,65228.1406856,2
Filiberto Kub,63400.4847722,4
Viola Zboncak,61648.5793234,1
Cornelius Streich,62760.448596,2
Darrion Beier,43274.5470327,2
Jacynthe Leffler,57745.255286,0
Rickie Harvey,42742.2679115,4
Esmeralda Lemke,84046.6652834,4
Concepcion Emard,61279.0845968,3
Maida Considine,65407.2115363,1
Katherine Grant,51826.8489053,5
Malvina Baumbach,24225.3123585,7
Hannah Stanton,65738.0740816,2
Hortense Rodriguez,65940.2072197,7
Christa Effertz,65106.3592208,2
Vernon Bogan,36361.3386984,3
Sandrine Heller,47433.4731954,3
Adrian Heathcote,83494.3209855,6
Ima Gorczany,62057.4023637,2
Sheldon Lang,72678.2817027,4
Laury Mitchell,40694.2397081,1
Neva Altenwerth,40893.2662768,1
Alva VonRueden,44269.9758557,6
Amy Emmerich,17168.4085907,3
Jermaine Parisian,58128.8512885,3
Brad Boyle,64040.7315097,3
Zula Labadie,28239.9191231,3
Ethelyn Von,47932.4967286,3
Abbie Bruen,58909.9324427,1
Mafalda Mann,68966.4968627,3
Sean White,63616.5797013,1
Ollie Davis,65413.7491167,1
Elwin Franecki,56971.3259265,1
Bernard Marquardt,42903.9825108,5
Dena Hartmann,88393.8036796,2
Lawson Mueller,56872.8842142,1
Kaia Block,54560.711453,4
Rosetta Hermiston,67833.4695199,0
Ferne Keebler,13756.6692137,1
Marquis Legros,71033.023546,1
Rasheed Jaskolski,65338.1359984,2
Shanie Schulist,75808.683975,1
Clifford Simonis,83277.0866725,2
Minerva Rodriguez,76618.9661134,3
Aiden Rodriguez,52509.8927235,4
Aimee Hegmann,35267.175413,2
Josefa Block,40721.8758754,0
Christina Farrell,46136.8593915,3
Jamaal Frami,82126.9654426,3
Arvilla Kreiger,87355.7593397,5
Karolann Metz,42356.7728604,6
Stewart Ledner,70927.8194029,4
Queenie Glover,33519.8083707,4
Verona Waters,51486.5848375,1
Henri Lesch,49875.2931751,3
Hanna Rippin,58707.2801795,4
Cloyd Mayert,40258.7188494,7
Adrain Terry,52358.7252055,3
Maureen Johns,46604.5386441,3
Kraig Heathcote,74079.2050511,3
Bernard Hagenes,96515.116296,3
Eduardo Gleason,58523.7628732,0
Gilbert Russel,61750.9875392,5
Dina Altenwerth,48959.8531205,3
Toby Stoltenberg,75207.4824013,5
Manley Cummerata,38185.8015585,1
Lionel Dickinson,67790.9613485,1
Keshaun Mills,40029.7422849,5
Cletus Stamm,63286.4629647,5
Otho Langosh,63315.3496299,4
Myrtice Roberts,64035.1481216,4
Gene Robel,55543.8829542,2
Bernardo McKenzie,97945.3647258,4
Fred Goldner,83113.2502155,3
Lucious Shields,94030.7169908,2
Denis Muller,75892.4130281,2
Arch Shanahan,103560.259553,7
Lynn Deckow,44376.8286336,7
Art Kiehn,78252.3171196,2
Terence Block,96678.5684301,3
Gudrun Swaniawski,73051.3082086,1
Tyrese Bergnaum,92356.2920036,3
Brennan Donnelly,61502.65004,3
Brendon Bednar,17206.3190193,1
Frida Walker,54656.0198474,1
Colleen Buckridge,53251.0116997,3
Hortense Bechtelar,71754.2800043,2
Erik Baumbach,94949.3904855,2
Enrique Quigley,40441.3091744,4
Leila Quitzon,60815.8715537,5
Claire O'Conner,59575.5214314,5
Keshaun Feeney,73599.2500203,1
Jarrett Rippin,67660.260574,3
Jody Schultz,81830.6784989,2
Wilbert Crooks,54227.0563473,5
Laurianne Bernier,53690.782852,5
Zena Gorczany,93256.5999954,6
Josephine Breitenberg,48646.0015158,5
Guillermo Franecki,61126.230742,5
Jeramie Connelly,42582.998077,5
Granville Bernier,45044.618865,3
Rosie Wiza,69909.3931763,0
Frederique Bauch,52317.6091076,3
Laurianne Wiegand,89818.9551263,2
Tia Leuschke,58284.3066307,3
Liza Stehr,52304.0292516,5
Daphnee Thiel,39516.8463168,4
Kathlyn Zulauf,44974.6259864,1
Aurelie Dietrich,13608.7296401,2
Hosea Goldner,41294.0850154,2
Katelynn Purdy,43978.5304796,3
Vidal Hettinger,111571.444271,2
Joe Gerlach,60258.8626742,4
Vernice Hickle,84696.0817904,3
Meda Kertzmann,46002.6570956,2
Carlotta Bogisich,58703.5064484,1
Gabrielle Ondricka,79419.2681713,2
Emanuel Morissette,21377.2975782,3
Nat Feeney,95266.6755918,2
Manuel Hills,90124.7915721,2
Jaden Hamill,86634.4928359,2
Celestine Hansen,91069.4149651,5
Merlin Ratke,43672.1544077,3
Alfonso Reilly,47241.8667196,2
Liliane Powlowski,74230.9189634,2
Adolph McCullough,73539.421534,2
Lori Rolfson,63384.8812952,0
Damion Farrell,57981.9788899,3
Alfonso Ortiz,33524.667839,5
Garfield Dietrich,77366.3601085,0
Nicolas Schneider,52260.5487908,3
Ervin Altenwerth,72810.1209647,4
Chase Parisian,54700.8330502,2
Janick Jacobi,75122.8310272,3
Osbaldo Flatley,68786.1162001,4
Antwon Reynolds,84174.4286292,2
Catalina Robel,69194.9804728,6
Abelardo Brown,47046.0805189,3
Tremaine Labadie,27708.2864159,4
Jorge Lowe,52413.4855071,6
Willard Macejkovic,94597.0326688,2
Buster Grimes,26022.0230522,0
Emmett Stehr,45760.2440457,0
Faustino Torp,65725.7933362,3
Meda Olson,38209.0626034,0
Jadyn Nolan,69659.0817913,5
Gregorio Harris,71015.7531706,2
Lilliana Schuster,64458.3339648,6
Teresa Bartoletti,48334.628048,3
Keyshawn Fadel,9791.7128897,3
Percival Huels,100760.640391,2
Jaren Bogisich,54449.3111717,1
Rey Bogan,42970.9788296,4
Michele Toy,66065.5429333,1
Monserrat Walker,60175.8557597,3
Isadore Prosacco,67148.1583021,3
Jaylin Rutherford,69098.8208488,4
Emmitt Cronin,45238.0108216,4
Alisha Barton,3436.08631162,3
Dangelo Lang,44661.1310653,4
Lea Medhurst,53118.8865293,4
Keyon Crona,44290.2728883,3
Maxwell Witting,35865.0408566,4
Graciela Schaefer,76233.7479629,3
Roscoe Keebler,58273.554899,3
Jana DuBuque,44098.0917667,3
Janiya Jacobs,18247.85442,4
Leonor Bergstrom,55358.6424562,3
Rosario McClure,29076.8517378,5
Rosella Hessel,55839.6163334,5
Colt Boehm,84355.4588809,5
Nayeli Jenkins,77506.5110127,2
Muriel Bogisich,61427.9437857,0
Warren Greenholt,72343.815253,4
Jeramie Satterfield,54907.9153171,4
Grayson Ernser,67659.8931984,3
Sylvester Littel,89114.7748686,3
Heather Ankunding,99210.1630095,4
Sylvan Kautzer,56530.0562205,3
Claude Russel,100998.020849,3
Vince Hettinger,49857.9022536,4
Brice Wunsch,71935.3481506,5
Lesley Veum,42522.904191,2
Kareem Brown,61177.6702225,4
Jailyn Moore,28586.9350474,2
Madge Lynch,45972.9919598,3
Aiden Dare,74375.4476531,0
Beaulah Hahn,62464.6010772,2
Kristoffer Flatley,23103.0016198,4
Anastacio Mueller,39628.9355596,3
Elaina Cremin,65793.6006599,4
Gustave O'Conner,59539.9070083,5
Luis King,69780.9218213,2
Gideon Wisoky,50397.2841267,5
Emmanuel Schoen,32630.0843793,5
Davin Murazik,52855.7755561,3
Shana Bogan,37014.526016,1
Vincenzo Brekke,33417.2817074,6
Cletus Wyman,51312.3862163,2
Alexie Schmidt,22622.3506121,6
Felicity Berge,64231.1704669,2
Chauncey Lehner,17076.0527751,7
Rubye Farrell,68344.1421394,1
Curt Rice,75974.3629836,1
Peggie Runolfsson,66842.7742757,4
Rafaela Padberg,57465.6507563,2
Velma Jacobs,76867.664809,2
Glennie McGlynn,20297.1083408,5
Marie Bailey,79898.7932938,6
Adelle Rath,69820.7799041,1
Ford Bartoletti,69519.3478522,1
Della Zulauf,79436.7861732,2
Jorge Champlin,60832.9265905,4
Joanne Schmidt,62753.6958754,2
Sandy Lang,80569.6403101,4
Trystan Kiehn,56169.0594607,2
Randal Waelchi,44463.2864486,6
Flossie Swaniawski,14805.981382,3
Eudora Runolfsdottir,65717.2209283,0
Tevin Doyle,83712.2192655,2
Norma Greenholt,40750.0914657,0
